repo_id,owner,name,full_name,language,created_at,updated_at,stars,forks,open_issues,archived,age_days,html_url,star_band
439447708,bluesky-social,atproto,bluesky-social/atproto,TypeScript,2021-12-17T20:06:47Z,2026-09-04T21:53:35Z,9622,918,752,False,1722,https://github.com/bluesky-social/atproto,1K-10K
11730342,vuejs,vue,vuejs/vue,TypeScript,2013-07-29T03:24:51Z,2026-09-05T16:35:49Z,211625,33739,637,False,4786,https://github.com/vuejs/vue,50K+
975734319,anomalyco,opencode,anomalyco/opencode,TypeScript,2025-04-30T20:08:00Z,2026-09-05T16:50:35Z,204532,26687,5742,False,492,https://github.com/anomalyco/opencode,50K+
41881900,microsoft,vscode,microsoft/vscode,TypeScript,2015-09-03T20:23:38Z,2026-09-05T16:42:44Z,190898,41989,20607,False,4019,https://github.com/microsoft/vscode,50K+
626805178,langgenius,dify,langgenius/dify,TypeScript,2023-04-12T07:40:24Z,2026-09-05T16:36:26Z,154513,24422,1037,False,1242,https://github.com/langgenius/dify,50K+
231283452,excalidraw,excalidraw,excalidraw/excalidraw,TypeScript,2020-01-02T01:04:43Z,2026-09-05T16:18:30Z,131196,15153,3442,False,2438,https://github.com/excalidraw/excalidraw,50K+
585146387,shadcn-ui,ui,shadcn-ui/ui,TypeScript,2023-01-04T12:43:27Z,2026-09-05T16:47:16Z,123078,10107,1965,False,1340,https://github.com/shadcn-ui/ui,50K+
214587193,supabase,supabase,supabase/supabase,TypeScript,2019-10-12T05:56:49Z,2026-09-05T16:13:24Z,108875,13704,1099,False,2520,https://github.com/supabase/supabase,50K+
1035029907,earendil-works,pi,earendil-works/pi,TypeScript,2025-08-09T14:03:50Z,2026-09-05T16:35:46Z,102072,12724,158,False,392,https://github.com/earendil-works/pi,50K+
90796663,puppeteer,puppeteer,puppeteer/puppeteer,TypeScript,2017-05-09T22:16:13Z,2026-09-05T16:12:18Z,95549,9580,260,False,3405,https://github.com/puppeteer/puppeteer,50K+
26066727,mermaid-js,mermaid,mermaid-js/mermaid,TypeScript,2014-11-01T23:52:32Z,2026-09-05T16:45:01Z,90086,9217,1768,False,4325,https://github.com/mermaid-js/mermaid,50K+
