repo_id,full_name,language,month,commits,contributors,new_contributors,returning_contributors,pr_opened,pr_closed,pr_merged,issues_opened,issues_closed,is_partial_month,meaningful_activity,project_age_months,project_age_years,observation_month_index,commit_rate_6m,active_month_ratio_12m,commit_volatility_6m,zero_commit_streak,commit_trend_6m,avg_contributors_6m,contributor_volatility_6m,new_contributor_rate_6m,returning_contributor_rate_6m,contributor_zero_streak,contributor_trend_6m,avg_pr_opened_6m,avg_issues_opened_6m,pr_merge_rate_6m,pr_net_flow_6m,issue_net_flow_6m,pr_activity_trend_6m,issue_activity_trend_6m,collaboration_trend_6m,activity_total,activity_change_3m,inactivity_streak,longest_inactivity_gap,observation_month,inactive_within_12m
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2024-10-01,0,0,0,0,0,0,0,0,0,False,False,56,4.666666666666667,57,0.0,0.0,0.0,25,0.0,0.0,0.0,,,25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,18,18,2024-10,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2024-10-01,0,0,0,0,0,0,0,0,0,False,False,44,3.6666666666666665,45,0.0,0.0,0.0,33,0.0,0.0,0.0,,,33,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,15,15,2024-10,0
352933140,ToolJet/ToolJet,JavaScript,2024-10-01,284,78,56,22,196,199,123,148,67,False,True,43,3.583333333333333,44,309.8333333333333,1.0,135.98149383892888,0,-49.74285714285716,45.16666666666666,18.00462903440852,0.3579335793357933,0.6420664206642066,0,2.771428571428569,170.33333333333334,96.0,0.7709205020920502,66.0,255.0,-40.02857142857143,-12.600000000000009,-52.62857142857144,1095,-0.0890183028286189,0,0,2024-10,0
439491516,ange-yaghi/engine-sim,C++,2024-10-01,0,0,0,0,0,0,0,0,0,False,False,34,2.833333333333333,35,0.0,0.5,0.0,21,0.0,0.0,0.0,,,21,0.0,0.1666666666666666,1.0,,1.0,5.0,-0.0857142857142857,-0.4857142857142856,-0.5714285714285713,0,-1.0,2,3,2024-10,0
579676275,Flipper-XFW/Xtreme-Firmware,C,2024-10-01,0,0,0,0,0,0,0,0,0,False,False,22,1.8333333333333333,23,0.0,0.75,0.0,6,0.0,0.0,0.0,,,6,0.0,0.5,2.333333333333333,0.0,2.0,8.0,-0.3428571428571429,-1.8285714285714287,-2.1714285714285704,0,-1.0,3,3,2024-10,0
585146387,shadcn-ui/ui,TypeScript,2024-10-01,60,15,12,3,105,55,24,152,52,False,True,21,1.75,22,31.0,1.0,26.0768096208106,0,12.228571428571422,9.833333333333334,6.997618642557385,0.8305084745762712,0.1694915254237288,0,2.885714285714285,84.5,106.0,0.3734939759036144,258.0,-167.0,24.828571428571426,-22.485714285714263,2.3428571428571217,463,-0.1296992481203007,0,0,2024-10,0
762147600,SquirrelCorporation/SquirrelServersManager,TypeScript,2024-10-01,212,4,1,3,78,79,57,17,8,False,True,8,0.6666666666666666,9,176.66666666666666,1.0,106.00880466577604,0,35.54285714285713,4.5,1.2247448713915892,0.4074074074074074,0.5925925925925926,0,0.0285714285714284,53.16666666666666,13.833333333333334,0.8176100628930818,1.0,27.0,43.45714285714284,2.8857142857142835,46.342857142857135,455,0.1879895561357702,0,0,2024-10,0
7905539,koral--/android-gif-drawable,Java,2024-11-01,0,0,0,0,0,0,0,0,0,False,False,142,11.833333333333334,143,0.1666666666666666,0.4166666666666667,0.4082482904631338,4,-0.0857142857142857,0.1666666666666666,0.4082482904638521,0.0,1.0,4,-0.0857142857142857,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,-0.2571428571428571,-0.1714285714285714,-0.4285714285714285,0,0.0,4,4,2024-11,0
10270250,react/react,JavaScript,2024-11-01,376,36,4,32,122,129,88,79,54,False,True,138,11.5,139,355.1666666666667,1.0,49.80528753723564,0,2.942857142857137,35.166666666666664,5.636192568273835,0.1753554502369668,0.8246445497630331,0,-1.1714285714285686,203.0,56.0,0.7181153533712429,-13.0,-4.0,-73.22857142857144,-2.857142857142859,-76.0857142857143,884,-0.1442400774443369,0,0,2024-11,0
11730342,vuejs/vue,TypeScript,2024-11-01,0,0,0,0,3,3,0,0,1,False,True,136,11.333333333333334,137,0.3333333333333333,1.0,0.5163977794696999,1,-0.0571428571428571,0.3333333333333333,0.5163977794941387,1.0,0.0,1,-0.0571428571428571,5.5,0.5,0.0625,1.0,-3.0,-0.7142857142857142,0.0285714285714286,-0.6857142857142859,7,-0.6818181818181818,0,0,2024-11,0
33340924,blakemcbride/eclipse-lisp,C,2024-11-01,0,0,0,0,0,0,0,0,0,False,False,115,9.583333333333334,116,0.0,0.0833333333333333,0.0,115,0.0,0.0,0.0,,,115,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,6,66,2024-11,0
64840597,photopea/Typr.js,JavaScript,2024-11-01,0,0,0,0,0,0,0,0,0,False,False,99,8.25,100,0.0,0.3333333333333333,0.0,10,0.0,0.0,0.0,,,10,0.0,0.0,0.6666666666666666,,0.0,2.0,0.0,-0.3428571428571428,-0.3428571428571428,0,0.0,1,9,2024-11,0
69343400,alidili/SesameCreditScore,Java,2024-11-01,0,0,0,0,0,0,0,0,0,False,False,98,8.166666666666666,99,0.0,0.0,0.0,36,0.0,0.0,0.0,,,36,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,36,39,2024-11,0
133442384,denoland/deno,Rust,2024-11-01,291,40,17,23,200,212,185,284,192,False,True,78,6.5,79,306.6666666666667,1.0,41.57723736212749,0,11.828571428571433,36.333333333333336,5.88784057755184,0.3211009174311927,0.6788990825688074,0,2.171428571428568,249.0,248.33333333333331,0.8688524590163934,-31.0,-15.0,33.82857142857142,44.48571428571429,78.31428571428576,1404,-0.1263223397635345,0,0,2024-11,0
137451403,alibaba/nacos,Java,2024-11-01,38,13,6,7,35,32,25,65,64,False,True,77,6.416666666666667,78,31.5,1.0,8.408329203831157,0,-0.0285714285714282,12.666666666666666,4.412104562073141,0.4473684210526316,0.5526315789473685,0,-0.4571428571428583,42.66666666666666,80.16666666666667,0.673469387755102,11.0,23.0,-2.228571428571428,-13.114285714285714,-15.342857142857154,272,-0.0036630036630036,0,1,2024-11,0
178597005,FyroxEngine/Fyrox,Rust,2024-11-01,89,3,0,3,4,4,3,3,2,False,True,68,5.666666666666667,69,94.33333333333331,1.0,19.61292091114128,0,4.28571428571428,4.333333333333333,2.658320271650251,0.3846153846153846,0.6153846153846154,0,-0.2857142857142854,5.333333333333333,2.833333333333333,0.8387096774193549,1.0,-5.0,0.9428571428571436,-1.628571428571428,-0.6857142857142845,108,-0.0181818181818181,0,2,2024-11,0
231283452,excalidraw/excalidraw,TypeScript,2024-11-01,35,10,0,10,38,30,22,68,19,False,True,58,4.833333333333333,59,42.0,1.0,16.024980499208063,0,3.8285714285714247,11.0,2.756809750418069,0.2575757575757575,0.7424242424242424,0,0.3999999999999992,46.333333333333336,71.5,0.6995305164319249,65.0,246.0,7.085714285714283,7.314285714285712,14.400000000000004,222,-0.3470588235294117,0,0,2024-11,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2024-11-01,0,0,0,0,0,0,0,0,0,False,False,57,4.75,58,0.0,0.0,0.0,26,0.0,0.0,0.0,,,26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,19,19,2024-11,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2024-11-01,0,0,0,0,0,0,0,0,0,False,False,45,3.75,46,0.0,0.0,0.0,34,0.0,0.0,0.0,,,34,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,16,16,2024-11,0
352933140,ToolJet/ToolJet,JavaScript,2024-11-01,432,43,10,33,194,173,129,73,91,False,True,44,3.6666666666666665,45,303.6666666666667,1.0,127.91976652052902,0,-0.4571428571428749,44.66666666666666,18.018509002319423,0.3656716417910448,0.6343283582089553,0,2.628571428571431,163.33333333333334,84.33333333333333,0.752979414951246,57.0,170.0,-1.714285714285729,3.3714285714285768,1.6571428571428517,1135,1.1537001897533208,0,0,2024-11,0
439491516,ange-yaghi/engine-sim,C++,2024-11-01,0,0,0,0,0,0,0,0,0,False,False,35,2.9166666666666665,36,0.0,0.5,0.0,22,0.0,0.0,0.0,,,22,0.0,0.1666666666666666,0.8333333333333334,,1.0,5.0,-0.1428571428571428,-0.4857142857142854,-0.6285714285714284,0,-1.0,3,3,2024-11,0
579676275,Flipper-XFW/Xtreme-Firmware,C,2024-11-01,1,1,1,0,0,0,0,0,0,False,True,23,1.9166666666666667,24,0.1666666666666666,0.75,0.4082482904846685,0,0.1428571428571427,0.1666666666666666,0.4082482904641326,1.0,0.0,0,0.1428571428571427,0.5,1.5,0.0,2.0,5.0,-0.5714285714285712,-1.5714285714285705,-2.142857142857142,2,,0,3,2024-11,0
585146387,shadcn-ui/ui,TypeScript,2024-11-01,38,10,5,5,100,64,21,104,32,False,True,22,1.8333333333333333,23,37.16666666666666,1.0,21.5445275340785,0,7.228571428571429,11.333333333333334,5.537749241945384,0.7794117647058824,0.2205882352941176,0,1.1428571428571426,90.83333333333331,110.33333333333331,0.3741721854304636,243.0,-152.0,17.54285714285713,-65.4857142857143,-47.94285714285715,369,0.0884955752212389,0,0,2024-11,0
762147600,SquirrelCorporation/SquirrelServersManager,TypeScript,2024-11-01,250,3,0,3,102,102,92,8,17,False,True,9,0.75,10,213.0,1.0,80.8925212859631,0,17.08571428571428,4.5,1.224744871391589,0.3333333333333333,0.6666666666666666,0,-0.485714285714286,69.33333333333333,15.0,0.8478260869565217,2.0,17.0,36.88571428571428,-1.2857142857142834,35.59999999999998,574,-0.1342383107088989,0,0,2024-11,0
7905539,koral--/android-gif-drawable,Java,2024-12-01,0,0,0,0,0,0,0,0,0,False,False,143,11.916666666666666,144,0.1666666666666666,0.3333333333333333,0.4082482904631338,5,-0.1428571428571428,0.1666666666666666,0.4082482904638521,0.0,1.0,5,-0.1428571428571428,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,-0.4285714285714286,-0.2857142857142856,-0.714285714285714,0,0.0,5,5,2024-12,0
10270250,react/react,JavaScript,2024-12-01,300,37,10,27,183,163,116,90,46,False,True,139,11.583333333333334,140,349.1666666666667,1.0,54.52124967998,0,-8.771428571428563,33.833333333333336,3.311595788538407,0.1625615763546798,0.8374384236453202,0,1.0571428571428545,193.66666666666663,58.833333333333336,0.7139197267292912,-9.0,32.0,-72.4857142857143,5.5428571428571365,-66.94285714285714,935,-0.0420081967213114,0,0,2024-12,0
11730342,vuejs/vue,TypeScript,2024-12-01,0,0,0,0,0,2,0,0,0,False,True,137,11.416666666666666,138,0.1666666666666666,1.0,0.4082482904326862,2,0.0285714285714285,0.1666666666666666,0.4082482904636296,1.0,0.0,2,0.0285714285714285,4.333333333333333,0.5,0.037037037037037,-1.0,-3.0,-1.2571428571428571,-0.4857142857142857,-1.7428571428571429,2,-0.6,0,0,2024-12,0
33340924,blakemcbride/eclipse-lisp,C,2024-12-01,0,0,0,0,0,0,0,0,0,False,False,116,9.666666666666666,117,0.0,0.0833333333333333,0.0,116,0.0,0.0,0.0,,,116,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,7,66,2024-12,0
64840597,photopea/Typr.js,JavaScript,2024-12-01,3,1,0,1,0,0,0,2,2,False,True,100,8.333333333333334,101,0.5,0.4166666666666667,1.224744871391607,0,0.4285714285714284,0.1666666666666666,0.4082482904638632,0.0,1.0,0,0.1428571428571427,0.0,1.0,,0.0,2.0,0.0,-0.1142857142857142,-0.1142857142857142,8,,0,9,2024-12,0
69343400,alidili/SesameCreditScore,Java,2024-12-01,0,0,0,0,0,0,0,0,0,False,False,99,8.25,100,0.0,0.0,0.0,37,0.0,0.0,0.0,,,37,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,37,39,2024-12,0
133442384,denoland/deno,Rust,2024-12-01,377,23,5,18,145,129,120,177,162,False,True,79,6.583333333333333,80,330.8333333333333,1.0,30.03608940369389,0,6.94285714285714,36.0,6.663332499583018,0.3194444444444444,0.6805555555555556,0,-1.9999999999999991,244.33333333333331,257.3333333333333,0.8839891451831751,-8.0,120.0,-59.114285714285714,-5.028571428571447,-64.14285714285703,1133,-0.4404938271604938,0,0,2024-12,0
137451403,alibaba/nacos,Java,2024-12-01,35,16,5,11,36,40,29,60,60,False,True,78,6.5,79,32.0,1.0,8.53229160308061,0,0.5714285714285735,13.5,4.50555213042752,0.4074074074074074,0.5925925925925926,0,-0.314285714285714,42.333333333333336,74.0,0.6733067729083665,3.0,6.0,-5.885714285714282,-14.228571428571424,-20.114285714285717,276,-0.1736526946107784,0,1,2024-12,0
178597005,FyroxEngine/Fyrox,Rust,2024-12-01,113,4,1,3,2,1,1,7,2,False,True,69,5.75,70,99.0,1.0,20.268201696253566,0,5.085714285714289,3.8333333333333335,2.31660671385254,0.3478260869565217,0.6521739130434783,0,0.1999999999999997,4.833333333333333,2.833333333333333,0.8275862068965517,0.0,2.0,-1.3714285714285708,0.6285714285714286,-0.742857142857143,130,0.5116279069767442,0,2,2024-12,0
231283452,excalidraw/excalidraw,TypeScript,2024-12-01,32,9,1,8,32,25,11,49,26,False,True,59,4.916666666666667,60,44.333333333333336,1.0,12.45257670792135,0,-2.400000000000001,11.5,1.7606816861659416,0.2463768115942029,0.7536231884057971,0,-0.8857142857142856,47.0,68.83333333333333,0.668141592920354,56.0,228.0,-9.971428571428572,0.8571428571428588,-9.11428571428571,184,-0.3159851301115242,0,0,2024-12,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2024-12-01,0,0,0,0,0,0,0,0,0,False,False,58,4.833333333333333,59,0.0,0.0,0.0,27,0.0,0.0,0.0,,,27,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,20,20,2024-12,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2024-12-01,0,0,0,0,0,0,0,0,0,False,False,46,3.8333333333333335,47,0.0,0.0,0.0,35,0.0,0.0,0.0,,,35,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,17,17,2024-12,0
352933140,ToolJet/ToolJet,JavaScript,2024-12-01,353,57,20,37,175,141,118,73,46,False,True,45,3.75,46,307.3333333333333,1.0,129.1691397612706,0,12.05714285714286,47.16666666666666,18.605554726120538,0.3992932862190813,0.6007067137809188,0,3.857142857142854,164.33333333333334,80.5,0.7593643586833144,105.0,180.0,11.028571428571414,7.257142857142848,18.285714285714278,963,0.8273244781783681,0,0,2024-12,0
439491516,ange-yaghi/engine-sim,C++,2024-12-01,0,0,0,0,0,0,0,1,0,False,True,36,3.0,37,0.0,0.5833333333333334,0.0,23,0.0,0.0,0.0,,,23,0.0,0.0,0.6666666666666666,,0.0,4.0,0.0,-0.2285714285714286,-0.2285714285714286,1,,0,3,2024-12,0
579676275,Flipper-XFW/Xtreme-Firmware,C,2024-12-01,0,0,0,0,0,0,0,0,0,False,False,24,2.0,25,0.1666666666666666,0.6666666666666666,0.4082482904846685,1,0.0857142857142857,0.1666666666666666,0.4082482904641326,1.0,0.0,1,0.0857142857142857,0.0,0.3333333333333333,,0.0,-1.0,0.0,-0.714285714285714,-0.714285714285714,0,0.0,1,3,2024-12,0
585146387,shadcn-ui/ui,TypeScript,2024-12-01,14,5,3,2,70,40,10,94,22,False,True,23,1.9166666666666667,24,39.16666666666666,1.0,17.870832847594617,0,-3.1142857142857148,11.833333333333334,4.5789372857319925,0.7887323943661971,0.2112676056338028,0,-1.6285714285714288,91.66666666666669,111.33333333333331,0.3753846153846153,225.0,275.0,-3.571428571428576,-27.057142857142864,-30.628571428571444,255,-0.3719211822660098,0,0,2024-12,0
762147600,SquirrelCorporation/SquirrelServersManager,TypeScript,2024-12-01,123,3,0,3,67,67,47,12,9,False,True,10,0.8333333333333334,11,215.83333333333331,1.0,76.57784710127767,0,-17.171428571428592,4.0,1.0954451150103324,0.2083333333333333,0.7916666666666666,0,-0.4000000000000001,76.66666666666667,15.166666666666666,0.8257080610021786,1.0,17.0,8.057142857142852,-3.800000000000001,4.257142857142846,328,-0.1345646437994723,0,0,2024-12,0
7905539,koral--/android-gif-drawable,Java,2025-01-01,0,0,0,0,0,0,0,0,0,False,False,144,12.0,145,0.0,0.3333333333333333,0.0,6,0.0,0.0,0.0,,,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,6,6,2025-01,0
10270250,react/react,JavaScript,2025-01-01,469,48,19,29,187,174,124,96,90,False,True,140,11.666666666666666,141,356.1666666666667,1.0,67.63258583454221,0,23.914285714285707,36.833333333333336,6.112828041640391,0.2126696832579185,0.7873303167420814,0,2.314285714285713,181.83333333333331,69.66666666666667,0.7080152671755725,43.0,109.0,-29.685714285714287,20.2,-9.485714285714304,1188,0.2505263157894737,0,0,2025-01,0
11730342,vuejs/vue,TypeScript,2025-01-01,0,0,0,0,5,3,0,0,0,False,True,138,11.5,139,0.1666666666666666,1.0,0.4082482904326862,3,-0.0285714285714285,0.1666666666666666,0.4082482904636296,1.0,0.0,3,-0.0285714285714285,4.5,0.5,0.037037037037037,0.0,-2.0,-1.8000000000000007,-0.7999999999999996,-2.6,8,-0.6190476190476191,0,0,2025-01,0
33340924,blakemcbride/eclipse-lisp,C,2025-01-01,0,0,0,0,0,0,0,0,0,False,False,117,9.75,118,0.0,0.0833333333333333,0.0,117,0.0,0.0,0.0,,,117,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,8,66,2025-01,0
64840597,photopea/Typr.js,JavaScript,2025-01-01,0,0,0,0,0,0,0,0,0,False,False,101,8.416666666666666,102,0.5,0.3333333333333333,1.224744871391607,1,0.2571428571428572,0.1666666666666666,0.4082482904638632,0.0,1.0,1,0.0857142857142857,0.0,0.5,,0.0,1.0,0.0,0.3142857142857143,0.3142857142857143,0,-1.0,1,9,2025-01,0
69343400,alidili/SesameCreditScore,Java,2025-01-01,0,0,0,0,0,0,0,0,0,False,False,100,8.333333333333334,101,0.0,0.0,0.0,38,0.0,0.0,0.0,,,38,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,38,39,2025-01,0
133442384,denoland/deno,Rust,2025-01-01,398,36,14,22,178,173,163,194,176,False,True,80,6.666666666666667,81,344.5,1.0,39.195663025391305,0,13.571428571428562,35.666666666666664,6.592925501373871,0.3130841121495327,0.6869158878504673,0,-1.6000000000000008,236.66666666666663,253.83333333333331,0.8948106591865358,-6.0,110.0,-101.14285714285718,-41.37142857142857,-142.51428571428573,1318,-0.2883369330453563,0,0,2025-01,0
137451403,alibaba/nacos,Java,2025-01-01,56,18,5,13,38,43,35,33,42,False,True,79,6.583333333333333,80,34.166666666666664,1.0,12.576432986608983,0,6.1999999999999975,13.0,3.5777087639996576,0.358974358974359,0.6410256410256411,0,1.8285714285714276,39.5,64.33333333333333,0.6846473029045643,-4.0,6.0,1.5714285714285774,-15.714285714285708,-14.142857142857146,265,-0.025735294117647,0,1,2025-01,0
178597005,FyroxEngine/Fyrox,Rust,2025-01-01,112,3,0,3,3,4,4,1,1,False,True,70,5.833333333333333,71,102.66666666666669,1.0,20.30435092946048,0,5.142857142857143,3.6666666666666665,2.3380903889000235,0.2727272727272727,0.7272727272727273,0,0.114285714285714,4.5,2.5,0.8518518518518519,0.0,2.0,-1.2857142857142858,0.2857142857142854,-0.9999999999999996,128,-0.292817679558011,0,2,2025-01,0
231283452,excalidraw/excalidraw,TypeScript,2025-01-01,59,16,7,9,49,43,36,58,39,False,True,60,5.0,61,48.66666666666666,1.0,12.242004193213845,0,-2.5714285714285707,12.0,2.529822128134733,0.2777777777777778,0.7222222222222222,0,0.0571428571428562,48.66666666666666,68.66666666666667,0.6861924686192469,53.0,209.0,-10.942857142857145,-3.457142857142858,-14.400000000000004,300,-0.1643454038997214,0,0,2025-01,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2025-01-01,0,0,0,0,0,0,0,0,0,False,False,59,4.916666666666667,60,0.0,0.0,0.0,28,0.0,0.0,0.0,,,28,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,21,21,2025-01,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2025-01-01,0,0,0,0,0,0,0,0,0,False,False,47,3.9166666666666665,48,0.0,0.0,0.0,36,0.0,0.0,0.0,,,36,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,18,18,2025-01,0
352933140,ToolJet/ToolJet,JavaScript,2025-01-01,262,35,6,29,104,96,74,55,129,False,True,46,3.8333333333333335,47,275.1666666666667,1.0,107.20525484633042,0,35.11428571428571,45.333333333333336,19.273470540270274,0.3970588235294117,0.6029411764705882,0,1.885714285714287,145.83333333333334,72.5,0.751269035532995,87.0,46.0,16.257142857142842,17.828571428571422,34.08571428571425,755,-0.3105022831050228,0,0,2025-01,0
439491516,ange-yaghi/engine-sim,C++,2025-01-01,0,0,0,0,0,0,0,1,0,False,True,37,3.083333333333333,38,0.0,0.6666666666666666,0.0,24,0.0,0.0,0.0,,,24,0.0,0.0,0.5,,0.0,3.0,0.0,0.0857142857142857,0.0857142857142857,1,,0,3,2025-01,0
579676275,Flipper-XFW/Xtreme-Firmware,C,2025-01-01,0,0,0,0,0,1,0,0,0,False,True,25,2.083333333333333,26,0.1666666666666666,0.6666666666666666,0.4082482904846685,2,0.0285714285714285,0.1666666666666666,0.4082482904641326,1.0,0.0,2,0.0285714285714285,0.0,0.0,0.0,-1.0,0.0,0.1428571428571427,0.0,0.1428571428571427,1,,0,3,2025-01,0
585146387,shadcn-ui/ui,TypeScript,2025-01-01,16,5,2,3,97,29,15,109,14,False,True,24,2.0,25,37.16666666666666,1.0,19.92402235159022,0,-8.657142857142858,9.833333333333334,4.490731195102493,0.711864406779661,0.288135593220339,0,-1.571428571428571,90.16666666666669,110.33333333333331,0.3668831168831168,233.0,451.0,-5.199999999999999,-7.914285714285703,-13.114285714285694,285,-0.3844492440604751,0,0,2025-01,0
762147600,SquirrelCorporation/SquirrelServersManager,TypeScript,2025-01-01,116,3,0,3,65,65,42,4,2,False,True,11,0.9166666666666666,12,202.83333333333331,1.0,86.94461838818238,0,-35.799999999999976,3.8333333333333335,1.1690451944500122,0.1739130434782608,0.8260869565217391,0,-0.5428571428571424,78.16666666666667,10.666666666666666,0.7920997920997921,-12.0,3.0,-13.742857142857163,-3.1714285714285726,-16.914285714285725,297,-0.3472527472527472,0,0,2025-01,0
7905539,koral--/android-gif-drawable,Java,2025-02-01,0,0,0,0,0,0,0,1,0,False,True,145,12.083333333333334,146,0.0,0.3333333333333333,0.0,7,0.0,0.0,0.0,,,7,0.0,0.0,0.1666666666666666,,0.0,1.0,0.0,0.1428571428571427,0.1428571428571427,1,,0,6,2025-02,0
10270250,react/react,JavaScript,2025-02-01,350,32,8,24,108,117,88,75,74,False,True,141,11.75,142,367.0,1.0,58.549124673218266,0,8.799999999999972,36.66666666666666,6.250333324444794,0.2181818181818181,0.7818181818181819,0,0.8571428571428559,160.0,74.66666666666667,0.6969376979936642,13.0,108.0,-24.199999999999974,17.542857142857137,-6.657142857142875,844,-0.0452488687782805,0,0,2025-02,0
11730342,vuejs/vue,TypeScript,2025-02-01,0,0,0,0,3,4,0,5,2,False,True,139,11.583333333333334,140,0.1666666666666666,1.0,0.4082482904326862,4,-0.0857142857142857,0.1666666666666666,0.4082482904636296,1.0,0.0,4,-0.0857142857142857,3.6666666666666665,1.0,0.0454545454545454,0.0,2.0,-0.5428571428571426,0.7428571428571425,0.1999999999999998,14,1.0,0,0,2025-02,0
33340924,blakemcbride/eclipse-lisp,C,2025-02-01,1,1,1,0,0,0,0,0,2,False,True,118,9.833333333333334,119,0.1666666666666666,0.1666666666666666,0.4082482904638664,0,0.1428571428571427,0.1666666666666666,0.408248290463863,1.0,0.0,0,0.1428571428571427,0.0,0.0,,0.0,-2.0,0.0,0.2857142857142855,0.2857142857142855,4,,0,66,2025-02,0
64840597,photopea/Typr.js,JavaScript,2025-02-01,0,0,0,0,0,0,0,0,0,False,False,102,8.5,103,0.5,0.3333333333333333,1.224744871391607,2,0.0857142857142856,0.1666666666666666,0.4082482904638632,0.0,1.0,2,0.0285714285714285,0.0,0.5,,0.0,1.0,0.0,0.0285714285714285,0.0285714285714285,0,0.0,2,9,2025-02,0
69343400,alidili/SesameCreditScore,Java,2025-02-01,0,0,0,0,0,0,0,0,0,False,False,101,8.416666666666666,102,0.0,0.0,0.0,39,0.0,0.0,0.0,,,39,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,39,39,2025-02,0
133442384,denoland/deno,Rust,2025-02-01,305,24,4,20,191,183,165,243,276,False,True,81,6.75,82,342.3333333333333,1.0,41.258534470660656,0,2.62857142857141,33.0,7.641989269817055,0.3181818181818182,0.6818181818181818,0,-2.400000000000002,222.0,259.1666666666667,0.8880540946656649,1.0,88.0,-96.48571428571432,-48.39999999999999,-144.88571428571422,1387,-0.0121082621082621,0,0,2025-02,0
137451403,alibaba/nacos,Java,2025-02-01,24,8,1,7,26,27,24,40,35,False,True,80,6.666666666666667,81,35.0,1.0,11.489125293076055,0,1.7142857142857155,13.0,3.5777087639996576,0.3205128205128205,0.6794871794871795,0,0.1142857142857144,37.333333333333336,56.833333333333336,0.723404255319149,-11.0,-4.0,-5.971428571428572,-17.771428571428576,-23.74285714285715,184,-0.3235294117647059,0,1,2025-02,0
178597005,FyroxEngine/Fyrox,Rust,2025-02-01,156,9,5,4,8,7,7,8,5,False,True,71,5.916666666666667,72,114.5,1.0,27.398905087612825,0,9.22857142857142,4.666666666666667,3.1411250638372654,0.3928571428571428,0.6071428571428571,0,0.7428571428571424,4.833333333333333,3.8333333333333335,0.925925925925926,2.0,9.0,1.0571428571428558,1.3428571428571423,2.399999999999999,200,0.8518518518518519,0,2,2025-02,0
231283452,excalidraw/excalidraw,TypeScript,2025-02-01,33,10,3,7,38,29,18,73,52,False,True,61,5.083333333333333,62,44.333333333333336,1.0,12.45257670792135,0,-2.742857142857139,11.5,2.5884358211089844,0.2608695652173913,0.7391304347826086,0,-0.0285714285714282,44.16666666666666,68.33333333333333,0.6415094339622641,53.0,181.0,-5.1142857142857086,-0.542857142857149,-5.657142857142848,253,0.1396396396396396,0,0,2025-02,0
240673792,lyhue1991/eat_tensorflow2_in_30_days,Python,2025-02-01,0,0,0,0,1,0,0,0,0,False,True,60,5.0,61,0.0,0.0833333333333333,0.0,29,0.0,0.0,0.0,,,29,0.0,0.1666666666666666,0.0,,1.0,0.0,0.1428571428571427,0.0,0.1428571428571427,1,,0,21,2025-02,0
337459381,Ugenteraan/Deep_Hierarchical_Classification,Python,2025-02-01,0,0,0,0,0,0,0,0,0,False,False,48,4.0,49,0.0,0.0,0.0,37,0.0,0.0,0.0,,,37,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,19,19,2025-02,0
352933140,ToolJet/ToolJet,JavaScript,2025-02-01,436,36,2,34,121,104,79,54,162,False,True,47,3.9166666666666665,48,320.5,1.0,108.29912280346502,0,35.85714285714283,45.66666666666666,19.05430834920717,0.3795620437956204,0.6204379562043796,0,-1.7142857142857195,149.5,72.66666666666667,0.752157829839704,86.0,-80.0,-20.97142857142857,19.2,-1.771428571428622,992,-0.1259911894273127,0,0,2025-02,0
439491516,ange-yaghi/engine-sim,C++,2025-02-01,0,0,0,0,0,0,0,0,0,False,False,38,3.1666666666666665,39,0.0,0.5833333333333334,0.0,25,0.0,0.0,0.0,,,25,0.0,0.0,0.3333333333333333,,0.0,2.0,0.0,0.1142857142857143,0.1142857142857143,0,0.0,1,3,2025-02,0
